source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts
netsuite;vonderk;2026-06-08 15:42;301801;3746;MEX-9900021614;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301804;3720;MEX-9900021615;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;252,476.00 ;0.00 ;252476;252,476.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301809;3640;MEX-9900021616;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;20,874.00 ;0.00 ;20874;20,874.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301814;3640;MEX-9900021617;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;852,426.00 ;0.00 ;852426;852,426.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301817;3970;MEX-9900021618;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;284,000.00 ;0.00 ;284000;284,000.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301820;3769;FC A-00007-00047123;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;648,620.50 ;112,570.50 ;536050;648,620.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301964;3767;FC A-00007-00047124;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;1,039,167.36 ;180,351.36 ;858816;1,039,167.36 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301965;4156;FC A-00007-00047125;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;984,060.00 ;196,812.00 ;787248;984,060.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301966;3767;FC A-00007-00047126;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;9,223,641.24 ;1,600,797.24 ;7622844;9,223,641.24 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301969;4075;FC A-00007-00047127;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;18,694.02 ;3,244.42 ;15449.6;18,694.02 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301972;3815;FC A-00007-00047128;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,749,728.97 ;303,671.97 ;1446057;1,749,728.97 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301974;3815;FC A-00007-00047129;18/5/2026;2/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 45 DIAS;33,951.63 ;5,892.43 ;28059.2;33,951.63 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301981;3768;FC A-00007-00047130;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;293,812.20 ;50,992.20 ;242820;293,812.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301982;4075;FC A-00007-00047131;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;117,920.07 ;20,465.47 ;97454.6;117,920.07 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301983;3834;FC A-00007-00047132;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;335,908.10 ;58,298.10 ;277610;335,908.10 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301984;3674;FC A-00007-00047133;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,333,832.48 ;481,584.48 ;1852248;2,333,832.48 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301986;3702;FC A-00007-00047134;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;915,888.50 ;163,927.50 ;751961;915,888.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301987;4047;FC A-00007-00047135;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;652,916.00 ;113,316.00 ;539600;652,916.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301988;3814;FC A-00007-00047136;18/5/2026;17/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,136,318.68 ;197,212.33 ;939106.35;0.00 ;1,136,318.68 ;
netsuite;vonderk;2026-06-08 15:42;301990;4047;FC A-00007-00047137;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,147,482.69 ;199,149.89 ;948332.8;1,147,482.69 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301992;3828;FC A-00007-00047138;18/5/2026;25/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;583,500.72 ;101,268.72 ;482232;583,500.72 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301993;3768;FC A-00007-00047139;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;3,766,844.22 ;653,749.82 ;3113094.4;3,766,844.22 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301994;3746;FC A-00007-00047140;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;953,464.68 ;196,746.68 ;756718;953,464.68 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301996;3746;FC A-00007-00047141;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;4,332,082.61 ;893,921.81 ;3438160.8;4,332,082.61 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;301999;3727;FC A-00007-00047142;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,801,129.91 ;486,146.51 ;2314983.4;2,801,129.91 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302000;4041;FC A-00007-00047143;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;498,654.30 ;93,244.30 ;405410;498,654.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302001;3767;FC A-00007-00047144;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;873,817.95 ;151,179.95 ;722638;873,817.95 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302002;3759;FC A-00007-00047145;18/5/2026;17/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;950,164.60 ;164,904.60 ;785260;950,164.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302003;3674;FC A-00007-00047146;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;133,116.48 ;27,468.48 ;105648;133,116.48 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302005;3788;FC A-00007-00047147;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;363,147.05 ;67,304.25 ;295842.8;363,147.05 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302006;3768;FC A-00007-00047149;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;618,552.00 ;107,352.00 ;511200;618,552.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302009;3682;FC A-00007-00047148;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;826,233.04 ;160,040.04 ;666193;826,233.04 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302011;3710;FC A-00007-00047150;18/5/2026;17/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;905,869.40 ;157,217.00 ;748652.4;0.00 ;905,869.40 ;
netsuite;vonderk;2026-06-08 15:42;302016;3682;FC A-00007-00047151;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;367,886.50 ;73,577.30 ;294309.2;367,886.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302017;5264;FC A-00007-00047153;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;3,384,271.80 ;698,341.80 ;2685930;3,384,271.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302018;3931;FC A-00007-00047154;18/5/2026;17/7/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;1,786,928.00 ;310,128.00 ;1476800;0.00 ;1,786,928.00 ;
netsuite;vonderk;2026-06-08 15:42;302020;3710;FC A-00007-00047155;18/5/2026;17/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;118,555.80 ;20,575.80 ;97980;0.00 ;118,555.80 ;
netsuite;vonderk;2026-06-08 15:42;302022;3944;FC A-00007-00047156;18/5/2026;17/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,232,121.22 ;213,839.22 ;1018282;0.00 ;1,232,121.22 ;
netsuite;vonderk;2026-06-08 15:42;302023;3829;FC A-00007-00047157;18/5/2026;17/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;543,466.66 ;94,320.66 ;449146;18,649.69 ;524,816.97 ;
netsuite;vonderk;2026-06-08 15:42;302152;3671;FC A-00007-00047158;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;3,428,927.59 ;707,556.49 ;2721371.1;3,428,927.59 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302157;3671;NC A-00007-00001756;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(3,428,927.59);(707,556.49);-2721371.1;3,428,927.59 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302564;3640;MEX-9900000659;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;11;;(126,812.30);0.00 ;-126812.3;126,812.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302565;3862;MEX-9900000660;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;11;;(301,395.00);0.00 ;-301395;301,395.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302568;3998;NC A-00007-00001757;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(11,004,082.04);(2,028,484.94);-8975597.1;11,004,082.04 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302570;3937;NC A-00007-00001758;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(101,640.00);(17,640.00);-84000;101,640.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302571;3937;NC A-00007-00001759;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(22,121.58);(3,839.28);-18282.3;22,121.58 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302576;3937;NC A-00007-00001760;18/5/2026;;may 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(27,952.27);(4,851.22);-23101.05;27,952.27 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302857;4156;FC A-00007-00047159;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;415,101.51 ;83,020.31 ;332081.2;415,101.51 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;302859;4156;FC A-00007-00047160;18/5/2026;17/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,984,503.27 ;396,900.65 ;1587602.62;1,984,503.27 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;299377;3675;FC A-00007-00047121;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;636,495.30 ;131,340.30 ;505155;636,495.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300314;3794;MEX-9900021577;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;67,354.00 ;0.00 ;67354;67,354.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300315;3794;MEX-9900021578;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300319;3794;MEX-9900021579;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300320;3794;MEX-9900021580;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300421;13609;MEX-9900021581;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300427;3811;MEX-9900021582;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;124,520.00 ;0.00 ;124520;124,520.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300428;3788;MEX-9900021583;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;356,070.60 ;0.00 ;356070.6;356,070.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300429;3788;MEX-9900021584;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;115,747.00 ;0.00 ;115747;115,747.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300431;3864;MEX-9900021585;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300432;3864;MEX-9900021586;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300433;3720;MEX-9900021587;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;130,746.00 ;0.00 ;130746;130,746.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300434;3926;MEX-9900021588;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;112,634.00 ;0.00 ;112634;112,634.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300435;3720;MEX-9900021589;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;145,603.50 ;0.00 ;145603.5;145,603.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300453;3640;MEX-9900021590;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;1,006,701.75 ;0.00 ;1006701.75;1,006,701.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300454;3640;MEX-9900021591;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;44,827.20 ;0.00 ;44827.2;44,827.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300457;3970;MEX-9900021592;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;663,748.20 ;0.00 ;663748.2;663,748.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300459;3970;MEX-9900021593;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;167,847.30 ;0.00 ;167847.3;167,847.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300464;3641;MEX-9900021594;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;491,896.45 ;0.00 ;491896.45;491,896.45 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300465;13943;MEX-9900021595;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;530,370.30 ;0.00 ;530370.3;530,370.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300466;3720;MEX-9900021596;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;72,306.50 ;0.00 ;72306.5;72,306.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300467;13943;MEX-9900021597;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;91,069.40 ;0.00 ;91069.4;91,069.40 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300469;3779;MEX-9900021598;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;577,320.00 ;0.00 ;577320;577,320.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300474;3811;MEX-9900021599;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;140,085.00 ;0.00 ;140085;140,085.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300476;3873;MEX-9900021600;15/5/2026;22/5/2026;may 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;41,983.05 ;0.00 ;41983.05;0.00 ;41,983.05 ;
netsuite;vonderk;2026-06-08 15:42;300480;3924;MEX-9900021601;15/5/2026;22/5/2026;may 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;649,202.00 ;0.00 ;649202;649,202.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300485;3812;FC A-00007-00047067;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;416,429.13 ;72,272.83 ;344156.3;416,429.13 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300490;3979;FC A-00007-00047068;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;191,060.38 ;35,410.38 ;155650;191,060.38 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300491;3737;FC A-00007-00047069;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,131,799.08 ;136,629.58 ;995169.5;0.00 ;1,131,799.08 ;
netsuite;vonderk;2026-06-08 15:42;300493;3979;FC A-00007-00047070;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;38,212.08 ;7,082.08 ;31130;38,212.08 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300498;3885;FC A-00007-00047071;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;87,117.62 ;15,119.59 ;71998.03;87,117.62 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300502;3885;FC A-00007-00047072;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;205,302.19 ;35,630.96 ;169671.23;205,302.19 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300505;4043;FC A-00007-00047073;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,549,199.34 ;526,025.26 ;2023174.08;2,549,199.34 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300506;5265;FC A-00007-00047074;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;525,658.36 ;94,790.86 ;430867.5;0.00 ;525,658.36 ;
netsuite;vonderk;2026-06-08 15:42;300507;3979;FC A-00007-00047075;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;459,430.73 ;85,149.08 ;374281.65;459,430.73 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300508;3979;FC A-00007-00047076;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;352,558.50 ;65,341.80 ;287216.7;352,558.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300512;3767;FC A-00007-00047077;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;77,303.57 ;13,416.32 ;63887.25;77,303.57 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300513;3737;FC A-00007-00047078;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;477,004.99 ;82,785.99 ;394219;0.00 ;477,004.99 ;
netsuite;vonderk;2026-06-08 15:42;300515;3767;FC A-00007-00047079;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;1,078,654.50 ;187,204.50 ;891450;1,078,654.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300516;3746;FC A-00007-00047080;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,792,795.09 ;369,941.84 ;1422853.25;1,792,795.09 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300518;3979;FC A-00007-00047081;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;617,385.55 ;114,423.80 ;502961.75;617,385.55 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300519;4049;FC A-00007-00047082;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;32,281.82 ;5,821.32 ;26460.5;32,281.82 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300521;13738;FC A-00007-00047083;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,862,065.86 ;323,168.46 ;1538897.4;1,862,065.86 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300522;3814;FC A-00007-00047084;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,191,019.48 ;206,705.86 ;984313.62;0.00 ;1,191,019.48 ;
netsuite;vonderk;2026-06-08 15:42;300524;3814;FC A-00007-00047085;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;174,528.00 ;30,289.98 ;144238.02;0.00 ;174,528.00 ;
netsuite;vonderk;2026-06-08 15:42;300525;4047;FC A-00007-00047086;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;519,123.88 ;90,095.88 ;429028;519,123.88 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300527;3920;FC A-00007-00047087;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;412,970.58 ;71,672.58 ;341298;412,970.58 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300530;13746;FC A-00007-00047088;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,609,509.44 ;321,901.89 ;1287607.55;1,609,509.44 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300532;3985;FC A-00007-00047089;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;273,601.57 ;47,484.57 ;226117;273,601.57 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300533;3750;FC A-00007-00047090;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;441,049.84 ;76,545.84 ;364504;441,049.84 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300534;3671;FC A-00007-00047091;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,184,380.47 ;244,395.97 ;939984.5;1,184,380.47 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300535;3720;FC A-00007-00047092;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;71,811.25 ;14,362.25 ;57449;71,811.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300536;3793;FC A-00007-00047093;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;3,782,105.11 ;656,398.41 ;3125706.7;3,782,105.11 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300539;3793;FC A-00007-00047094;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;746,497.40 ;129,557.40 ;616940;746,497.40 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300543;3671;FC A-00007-00047095;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;574,575.18 ;118,563.13 ;456012.05;574,575.18 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300546;3720;FC A-00007-00047096;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;224,383.63 ;44,876.73 ;179506.9;224,383.63 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300547;3767;FC A-00007-00047097;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;2,128,544.89 ;369,416.89 ;1759128;2,128,544.89 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300548;3769;FC A-00007-00047098;15/5/2026;14/7/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;812,243.96 ;140,967.96 ;671276;812,243.96 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300549;3643;FC A-00007-00047099;15/5/2026;14/6/2026;may 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;403,628.76 ;80,725.76 ;322903;403,628.76 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;300550;3811;FC A-00007-00047100;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;169,502.85 ;29,417.85 ;140085;0.00 ;169,502.85 ;
netsuite;vonderk;2026-06-08 15:42;300552;3710;FC A-00007-00047101;15/5/2026;14/6/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;880,558.75 ;152,824.25 ;727734.5;0.00 ;880,558.75 ;
netsuite;vonderk;2026-06-08 15:42;300553;3868;FC A-00007-00047102;15/5/2026;14/7/2026;may 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;647,192.70 ;112,322.70 ;534870;0.00 ;647,192.70 ;
