source_system;client_id;snapshot_ts;invoice_internal_id;document_number;customer_id;invoice_date;due_date;document_type;document_status;payment_terms;currency;exchange_rate;subsidiary_id;amount_total;amount_paid;open_balance
netsuite;vonderk;8/6/2026 15:40;158899;FC A-00007-00043481;3651;23/12/2025;22/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;581,150.30;0;581,150.30
netsuite;vonderk;8/6/2026 15:40;159035;FC A-00007-00043492;3651;23/12/2025;22/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;250,668.14;0;250,668.14
netsuite;vonderk;8/6/2026 15:40;151147;FC A-00007-00043242;3651;16/12/2025;15/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;894,833.72;0;894,833.72
netsuite;vonderk;8/6/2026 15:40;150709;E-FACTURA EXPORTACION A28;13353;15/12/2025;14/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.185;10;5,418,421.12;2,243,340.99;3,175,080.12
netsuite;vonderk;8/6/2026 15:40;141443;FC A-00007-00042905;3651;4/12/2025;3/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;509,410.97;0;509,410.97
netsuite;vonderk;8/6/2026 15:40;141465;FC A-00007-00042918;3651;4/12/2025;3/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;88,071.54;0;88,071.54
netsuite;vonderk;8/6/2026 15:40;141470;FC A-00007-00042919;3651;4/12/2025;3/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;55,120.82;0;55,120.82
netsuite;vonderk;8/6/2026 15:40;142113;E-FACTURA EXPORTACION A34;13353;4/12/2025;3/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.175;10;1,651,141.30;0;1,651,141.30
netsuite;vonderk;8/6/2026 15:40;135967;FC A-00007-00042759;3651;28/11/2025;28/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,946,662.52;215,029.65;1,731,632.87
netsuite;vonderk;8/6/2026 15:40;135970;FC A-00007-00042761;3651;28/11/2025;28/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;91,950.32;0;91,950.32
netsuite;vonderk;8/6/2026 15:40;135973;FC A-00007-00042763;3651;28/11/2025;28/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;311,706.59;0;311,706.59
netsuite;vonderk;8/6/2026 15:40;136449;FC A-00007-00042804;3651;28/11/2025;28/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;6,338,962.96;0;6,338,962.96
netsuite;vonderk;8/6/2026 15:40;128316;E-FACTURA EXPORTACION A33;13343;19/11/2025;19/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.825;10;3,521,112.11;3,434,536.03;86,576.09
netsuite;vonderk;8/6/2026 15:40;128331;E-FACTURA EXPORTACION A32;13353;19/11/2025;19/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.825;10;2,804,150.31;1,678,537.58;1,125,612.73
netsuite;vonderk;8/6/2026 15:40;116322;FC E-00009-00000034;13348;10/11/2025;10/11/2025;Factura de venta;Abierta;Contado;US Dollar;1445;3;382,043.55;0;382,043.55
netsuite;vonderk;8/6/2026 15:40;114909;E-FACTURA EXPORTACION A20;13343;7/11/2025;7/12/2025;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.825;10;2,859,632.61;0;2,859,632.61
netsuite;vonderk;8/6/2026 15:40;112457;E-FACTURA EXPORTACION A19;13353;4/11/2025;4/11/2025;Factura de venta;Abierta;Contado;US Dollar;39.815;10;66,441,863.04;39,464,542.24;26,977,320.81
netsuite;vonderk;8/6/2026 15:40;92297;FC E-00009-00000032;13353;16/10/2025;16/10/2025;Factura de venta;Abierta;Contado;US Dollar;1405;3;1,315,782.50;0;1,315,782.50
netsuite;vonderk;8/6/2026 15:40;81967;FC E-00009-00000027;13343;3/10/2025;2/11/2025;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1450;3;1,006,749.50;0;1,006,749.50
netsuite;vonderk;8/6/2026 15:40;77156;E-FACTURA EXPORTACION A15;13829;29/9/2025;29/9/2025;Factura de venta;Abierta;Contado;US Dollar;39.875;10;3,102,077.02;3,071,118.01;30,959.01
netsuite;vonderk;8/6/2026 15:40;72203;E-FACTURA EXPORTACION A12;13343;23/9/2025;23/9/2025;Factura de venta;Abierta;Contado;US Dollar;39.825;10;4,224,232.61;4,051,080.44;173,152.17
netsuite;vonderk;8/6/2026 15:40;61527;E-FACTURA EXPORTACION A7;13805;11/9/2025;;Factura de venta;Abierta;;US Dollar;40.025;10;8,547,513.04;8,547,500.62;12.42
netsuite;vonderk;8/6/2026 15:40;72249;E-FACTURA EXPORTACION A6;13801;29/8/2025;29/8/2025;Factura de venta;Abierta;;US Dollar;40.442;10;7,941,075.47;0;7,941,075.47
netsuite;vonderk;8/6/2026 15:40;18118;FC A-00006-00000046;13623;30/7/2025;29/8/2025;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1097.5;6;1,741,282.54;0;1,741,282.54
netsuite;vonderk;8/6/2026 15:40;19664;A9999900001611;4173;28/7/2025;30/7/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;14;58,167.50;0;58,167.50
netsuite;vonderk;8/6/2026 15:40;1110;FC E-00006-00000045;13623;30/6/2025;1/7/2025;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1165;6;19,032,535.10;5,373,737.25;13,658,797.85
netsuite;vonderk;8/6/2026 15:40;405;FC A-00007-00037555;3815;19/6/2025;19/7/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;85,184.96;37,525.08;47,659.88
netsuite;vonderk;8/6/2026 15:40;882;FC A-00011-00002527;4131;30/5/2025;6/6/2025;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;4;88,265,834.23;87,973,013.70;292,820.53
netsuite;vonderk;8/6/2026 15:40;33271;1.76E+12;13343;27/5/2025;26/6/2025;Factura de venta;Abierta;Contado;US Dollar;40.442;10;14,197,402.80;14,002,740.99;194,661.80
netsuite;vonderk;8/6/2026 15:40;36;FC A-00007-00036112;3815;2/5/2025;1/6/2025;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;9,027.64;0;9,027.64
netsuite;vonderk;8/6/2026 15:40;1116;FC E-00006-00000043;13353;15/4/2025;16/4/2025;Factura de venta;Abierta;Contado;US Dollar;1165;6;75,725.00;0;75,725.00
netsuite;vonderk;8/6/2026 15:40;881;FC A-00011-00002486;4132;9/4/2025;9/5/2025;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;4;335,518.48;0;335,518.48
netsuite;vonderk;8/6/2026 15:40;1114;FC E-00006-00000041;13353;27/3/2025;28/3/2025;Factura de venta;Abierta;Contado;US Dollar;1165;6;69,900.00;0;69,900.00
netsuite;vonderk;8/6/2026 15:40;1115;FC E-00006-00000042;13353;27/3/2025;28/3/2025;Factura de venta;Abierta;Contado;US Dollar;1165;6;93,200.00;0;93,200.00
netsuite;vonderk;8/6/2026 15:40;33270;1.76E+12;13349;2/12/2024;1/1/2025;Factura de venta;Abierta;Contado;US Dollar;40.442;10;94,222.36;0;94,222.36
netsuite;vonderk;8/6/2026 15:40;4505;B9999900000974;13353;26/9/2024;28/9/2024;Factura de venta;Abierta;Contado;Peso Argentino;1;11;132,208.65;0;132,208.65
netsuite;vonderk;8/6/2026 15:40;875;FC A-00011-00002318;13622;19/8/2024;26/8/2024;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;4;3,155,588.38;0;3,155,588.38
netsuite;vonderk;8/6/2026 15:40;1113;FC E-00006-00000032;13353;20/5/2024;21/5/2024;Factura de venta;Abierta;Contado;US Dollar;1165;6;5,414,349.15;0;5,414,349.15
netsuite;vonderk;8/6/2026 15:40;1112;FC B-00002-00000180;13624;4/4/2024;5/4/2024;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;6;822,800.00;0;822,800.00
netsuite;vonderk;8/6/2026 15:40;884;FC B-00011-00000030;4146;17/1/2023;16/2/2023;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;4;2,785,018.61;0;2,785,018.61
